,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
54,55,GREGOT PHILIPPE,BOURG EN BRESSE TRIATHLON,V2,M,0 days 01:11:57.000000000,0 days 00:12:26.000000000,0 days 00:32:15.000000000,0 days 00:27:17.000000000
55,56,MORENVAL THIBAULT,AL ECHIROLLES TRIATHLON,S1,M,0 days 01:12:08.000000000,0 days 00:12:08.000000000,0 days 00:33:46.000000000,0 days 00:26:15.000000000
56,57,JOUFFRET SEBASTIEN,TRIATHLON AMBERIEU EN BUGEY,S2,M,0 days 01:12:12.000000000,0 days 00:14:47.000000000,0 days 00:29:55.000000000,0 days 00:27:32.000000000
57,58,REY JEAN-MICHEL,TRI VILLEFRANCHE,V1,M,0 days 01:12:14.000000000,0 days 00:13:03.000000000,0 days 00:32:26.000000000,0 days 00:26:46.000000000
58,59,RODOT MORGAN,ASMSE,S1,M,0 days 01:12:38.000000000,0 days 00:12:07.000000000,0 days 00:32:37.000000000,0 days 00:27:55.000000000
59,60,DEBRUN THIERRY,TRI VILLEFRANCHE,V2,M,0 days 01:12:40.000000000,0 days 00:12:47.000000000,0 days 00:33:18.000000000,0 days 00:26:36.000000000
60,61,ABRIAL GUILHEM,NON LICENCIE,S2,M,0 days 01:12:45.000000000,0 days 00:12:31.000000000,0 days 00:33:40.000000000,0 days 00:26:36.000000000
61,62,BLATTNER JEAN MARIE,RILLIEUX TRIATHLON,S4,M,0 days 01:12:53.000000000,0 days 00:11:50.000000000,0 days 00:34:43.000000000,0 days 00:26:21.000000000
62,63,LAURENT OLIVIER,MACH3 TRIATHLON,S3,M,0 days 01:12:58.000000000,0 days 00:12:08.000000000,0 days 00:32:38.000000000,0 days 00:28:13.000000000
63,64,PLANEL EDOUARD,TRI 07 PRIVAS,CA,M,0 days 01:13:01.000000000,0 days 00:11:13.000000000,0 days 00:34:00.000000000,0 days 00:27:50.000000000
64,65,TARDY CEDRYC,AL ECHIROLLES TRIATHLON,S4,M,0 days 01:13:02.000000000,0 days 00:11:41.000000000,0 days 00:34:27.000000000,0 days 00:26:55.000000000
65,66,DIDIER LIONEL,AL ECHIROLLES TRIATHLON,V1,M,0 days 01:13:09.000000000,0 days 00:13:15.000000000,0 days 00:33:12.000000000,0 days 00:26:43.000000000
66,67,SZYMEZAK PIERRE,ANNONAY TRIATHLON,S3,M,0 days 01:13:16.000000000,0 days 00:13:14.000000000,0 days 00:32:40.000000000,0 days 00:27:24.000000000
67,68,BARBERIO GUILLAUME,ASMSE,S1,M,0 days 01:13:18.000000000,0 days 00:11:15.000000000,0 days 00:35:21.000000000,0 days 00:26:44.000000000
68,69,DELIERE DOMINIQUE,MONTELIMAR TRIATHLON,S3,M,0 days 01:13:26.000000000,0 days 00:14:26.000000000,0 days 00:32:36.000000000,0 days 00:26:25.000000000
69,70,MROZINSKI COLIN,GUC TRIATHLON,S1,M,0 days 01:13:38.000000000,0 days 00:13:15.000000000,0 days 00:35:15.000000000,0 days 00:25:09.000000000
70,71,BEVILACQUA JEAN-MARC,GUC TRIATHLON,V3,M,0 days 01:13:55.000000000,0 days 00:13:07.000000000,0 days 00:33:04.000000000,0 days 00:27:46.000000000
71,72,COLLEMARE STEPHANE,TRIALP-MOIRANS,V1,M,0 days 01:14:02.000000000,0 days 00:13:42.000000000,0 days 00:32:47.000000000,0 days 00:27:35.000000000
72,73,MIENVILLE NICOLAS,FONTANIL TRIATHLON,S3,M,0 days 01:14:09.000000000,0 days 00:14:12.000000000,0 days 00:34:24.000000000,0 days 00:25:35.000000000
73,74,BERNE ANTHONY,MACH3 TRIATHLON,S3,M,0 days 01:14:23.000000000,0 days 00:14:16.000000000,0 days 00:33:38.000000000,0 days 00:26:30.000000000
74,75,TERRANOVA STEPHANE,TROLL TEAM TRIATHLON,S4,M,0 days 01:14:25.000000000,0 days 00:14:53.000000000,0 days 00:33:46.000000000,0 days 00:25:47.000000000
75,76,CHARRE ANDRE,TRICASTIN TRIATHLON CLUB,V1,M,0 days 01:14:29.000000000,0 days 00:14:11.000000000,0 days 00:33:50.000000000,0 days 00:26:29.000000000
76,77,GOTTO JEREMY,FONTANIL TRIATHLON,S1,M,0 days 01:14:35.000000000,0 days 00:11:07.000000000,0 days 00:33:40.000000000,0 days 00:29:49.000000000
77,78,BERNARD MAGALI,TEAM MERMILLOD TRIATHLON,S2,F,0 days 01:14:38.000000000,0 days 00:13:14.000000000,0 days 00:34:50.000000000,0 days 00:26:35.000000000
78,79,SPIRITATO JEREMY,MACH3 TRIATHLON,S2,M,0 days 01:14:49.000000000,0 days 00:15:44.000000000,0 days 00:32:41.000000000,0 days 00:26:25.000000000
79,80,DELAUNAY FREDERIC,ANNONAY TRIATHLON,V1,M,0 days 01:14:55.000000000,0 days 00:12:27.000000000,0 days 00:35:44.000000000,0 days 00:26:46.000000000
80,81,DARMON GUY,VALENCE TRIATHLON,S4,M,0 days 01:15:02.000000000,0 days 00:13:48.000000000,0 days 00:34:07.000000000,0 days 00:27:09.000000000
81,82,ANTOINE JEAN-CHRISTOPHE,LES MILLE PATTES TRIATHLON,V1,M,0 days 01:15:09.000000000,0 days 00:14:13.000000000,0 days 00:33:53.000000000,0 days 00:27:05.000000000
82,83,AYME STEPHANIE,TRICASTIN TRIATHLON CLUB,S4,F,0 days 01:15:14.000000000,0 days 00:11:23.000000000,0 days 00:35:43.000000000,0 days 00:28:10.000000000
83,84,ROSSI ROMAIN,TRICASTIN TRIATHLON CLUB,S1,M,0 days 01:15:17.000000000,0 days 00:12:13.000000000,0 days 00:35:08.000000000,0 days 00:27:58.000000000
84,85,FALCONNIER JEREMY,ASMSE,S2,M,0 days 01:15:47.000000000,0 days 00:13:42.000000000,0 days 00:34:05.000000000,0 days 00:28:01.000000000
85,86,MENIVESSON MATTHIEU,VALENCE TRIATHLON,S4,M,0 days 01:15:59.000000000,0 days 00:16:21.000000000,0 days 00:34:08.000000000,0 days 00:25:31.000000000
86,87,STRAGAPEDE JOSEPH,VALENCE TRIATHLON,S3,M,0 days 01:16:03.000000000,0 days 00:14:09.000000000,0 days 00:33:20.000000000,0 days 00:28:35.000000000
87,88,GALLI ERWAN,ROMANS TRIATHLON,JU,M,0 days 01:16:06.000000000,0 days 00:12:15.000000000,0 days 00:36:06.000000000,0 days 00:27:46.000000000
88,89,BORDE JEROME,FONTANIL TRIATHLON,S4,M,0 days 01:16:16.000000000,0 days 00:13:43.000000000,0 days 00:33:41.000000000,0 days 00:28:53.000000000
89,90,MASCI FRANCIS,GUC TRIATHLON,V1,M,0 days 01:16:28.000000000,0 days 00:15:16.000000000,0 days 00:34:29.000000000,0 days 00:26:44.000000000
90,91,MURARD QUENTIN,CRV LYON TRIATHLON,CA,M,0 days 01:16:29.000000000,0 days 00:13:41.000000000,0 days 00:36:14.000000000,0 days 00:26:36.000000000
91,92,LIBRE DAVID,VAULX EN VELIN TRIATHLON,S4,M,0 days 01:16:30.000000000,0 days 00:14:55.000000000,0 days 00:35:23.000000000,0 days 00:26:13.000000000
92,93,ERRIAHI SEMI,TRICASTIN TRIATHLON CLUB,S4,M,0 days 01:16:32.000000000,0 days 00:13:30.000000000,0 days 00:34:37.000000000,0 days 00:28:27.000000000
93,94,DUMOULIN XAVIER,VALENCE TRIATHLON,S4,M,0 days 01:16:35.000000000,0 days 00:13:06.000000000,0 days 00:35:40.000000000,0 days 00:27:50.000000000
94,95,SCHOLAERT ADRIEN,TRIATHLON CLUB VAL DE DROME,CA,M,0 days 01:16:38.000000000,0 days 00:12:10.000000000,0 days 00:34:41.000000000,0 days 00:29:48.000000000
95,96,RISSOAN ALAIN,MACH3 TRIATHLON,V1,M,0 days 01:16:40.000000000,0 days 00:13:25.000000000,0 days 00:36:04.000000000,0 days 00:27:13.000000000
96,97,BRUNET ANTOINE,ROMANS TRIATHLON,JU,M,0 days 01:16:45.000000000,0 days 00:14:54.000000000,0 days 00:34:46.000000000,0 days 00:27:07.000000000
97,98,COLLONGE BRUNO,VALENCE TRIATHLON,S4,M,0 days 01:16:48.000000000,0 days 00:11:58.000000000,0 days 00:37:13.000000000,0 days 00:27:38.000000000
98,99,PATSOURIS DAVID,OULLIN TRIATHLON,S3,M,0 days 01:17:04.000000000,0 days 00:12:36.000000000,0 days 00:36:03.000000000,0 days 00:28:27.000000000
99,100,ROCHEDY EMILIE,TRICASTIN TRIATHLON CLUB,CA,F,0 days 01:17:08.000000000,0 days 00:11:47.000000000,0 days 00:35:32.000000000,0 days 00:29:51.000000000
100,101,SZATANEK JOEL,RILLIEUX TRIATHLON,S4,M,0 days 01:17:09.000000000,0 days 00:15:36.000000000,0 days 00:33:06.000000000,0 days 00:28:28.000000000
101,102,FERNANDEZ LOIC,AL ECHIROLLES TRIATHLON,S1,M,0 days 01:17:41.000000000,0 days 00:14:37.000000000,0 days 00:36:03.000000000,0 days 00:27:02.000000000
102,103,ROBELLAZ FLORA,ASMSE,S1,F,0 days 01:17:47.000000000,0 days 00:10:57.000000000,0 days 00:36:31.000000000,0 days 00:30:20.000000000
103,104,TESTARD PHILIPPE,ASMSE,S4,M,0 days 01:17:52.000000000,0 days 00:16:44.000000000,0 days 00:34:42.000000000,0 days 00:26:28.000000000
104,105,ALLAGNAT SEBASTIEN,TRIATHLON SAINT ANDRE LE GAZ,S4,M,0 days 01:17:56.000000000,0 days 00:13:39.000000000,0 days 00:35:36.000000000,0 days 00:28:42.000000000
105,106,GRAS YOURI,TRIATHLON CLUB DES MONTS DU LYONNAIS,S4,M,0 days 01:17:59.000000000,0 days 00:15:34.000000000,0 days 00:34:01.000000000,0 days 00:28:26.000000000
106,107,SCABELLO CYRIL,RILLIEUX TRIATHLON,S1,M,0 days 01:18:08.000000000,0 days 00:15:46.000000000,0 days 00:34:33.000000000,0 days 00:27:50.000000000
107,108,LAURENT FREDERIC,VALENCE TRIATHLON,V1,M,0 days 01:18:13.000000000,0 days 00:14:08.000000000,0 days 00:35:18.000000000,0 days 00:28:48.000000000
108,109,BARD PIERRE-YVES,TC2R,S4,M,0 days 01:18:15.000000000,0 days 00:14:50.000000000,0 days 00:35:09.000000000,0 days 00:28:18.000000000
109,110,MARTORANA LAURENT,FONTANIL TRIATHLON,S3,M,0 days 01:18:16.000000000,0 days 00:13:36.000000000,0 days 00:35:07.000000000,0 days 00:29:35.000000000
110,111,HECKA CHRISTOPHE,CSAGL/EMRTSE,S2,M,0 days 01:18:17.000000000,0 days 00:13:41.000000000,0 days 00:36:14.000000000,0 days 00:28:23.000000000
111,112,DOREL THIBAUT,TRICASTIN TRIATHLON CLUB,S2,M,0 days 01:18:22.000000000,0 days 00:13:58.000000000,0 days 00:36:50.000000000,0 days 00:27:36.000000000
112,113,DELETOMBE PHILIPPE,CHAMBERY TRIATHLON,V3,M,0 days 01:18:24.000000000,0 days 00:15:20.000000000,0 days 00:34:28.000000000,0 days 00:28:38.000000000
113,114,RAPY ALAIN,BOURG EN BRESSE TRIATHLON,V4,M,0 days 01:18:34.000000000,0 days 00:14:07.000000000,0 days 00:35:14.000000000,0 days 00:29:15.000000000
114,115,CLAVEL LANDRY,LES ALLIGATORS SEYNOD TRIATHLON,S3,M,0 days 01:18:39.000000000,0 days 00:14:05.000000000,0 days 00:35:04.000000000,0 days 00:29:32.000000000
115,116,ALLEMAND JULIEN,CRV LYON TRIATHLON,S3,M,0 days 01:18:43.000000000,0 days 00:16:01.000000000,0 days 00:36:25.000000000,0 days 00:26:18.000000000
116,117,PIETRUSZEWSKI YANNICK,NON LICENCIE,S2,M,0 days 01:19:07.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
117,118,GAUDILLAT PHILIPPE,FONTANIL TRIATHLON,V2,M,0 days 01:19:08.000000000,0 days 00:15:13.000000000,0 days 00:36:15.000000000,0 days 00:27:41.000000000
118,119,CHARRIER DAVID,FREE IRON TEAM,V1,M,0 days 01:19:09.000000000,0 days 00:14:36.000000000,0 days 00:35:44.000000000,0 days 00:28:50.000000000
119,120,VILPINI HERVE,VAULX EN VELIN TRIATHLON,S3,M,0 days 01:19:17.000000000,0 days 00:16:10.000000000,0 days 00:34:52.000000000,0 days 00:28:17.000000000
120,121,VALLAT JEREMIE,TRIALP MOIRANS,S3,M,0 days 01:19:20.000000000,0 days 00:14:22.000000000,0 days 00:36:20.000000000,0 days 00:28:40.000000000
121,122,SEYS CHRISTOPHE,LES ALLIGATORS SEYNOD TRIATHLON,S4,M,0 days 01:19:25.000000000,0 days 00:15:07.000000000,0 days 00:35:07.000000000,0 days 00:29:13.000000000
122,123,MALLET NICOLAS,GRESIVAUDAN TRIATHLON,V1,M,0 days 01:19:31.000000000,0 days 00:14:15.000000000,0 days 00:35:12.000000000,0 days 00:30:05.000000000
123,124,PENNERET AURELIEN,LAGARDERE PARIS RACING,S2,M,0 days 01:19:44.000000000,0 days 00:13:37.000000000,0 days 00:36:15.000000000,0 days 00:29:53.000000000
124,125,ROUVIER JEAN-BAPTISTE,VALENCE TRIATHLON,S1,M,0 days 01:19:47.000000000,0 days 00:15:06.000000000,0 days 00:33:35.000000000,0 days 00:31:08.000000000
125,126,DUFAUD MICKAEL,VALENCE TRIATHLON,S4,M,0 days 01:19:50.000000000,0 days 00:17:13.000000000,0 days 00:33:47.000000000,0 days 00:28:52.000000000
126,127,FELLIN VINCENT,CHAMBERY TRIATHLON,S2,M,0 days 01:20:04.000000000,0 days 00:15:35.000000000,0 days 00:34:16.000000000,0 days 00:30:14.000000000
127,128,GACHON YVES,ASMSE,S4,M,0 days 01:20:14.000000000,0 days 00:16:42.000000000,0 days 00:36:04.000000000,0 days 00:27:29.000000000
128,129,LATAPY PHILIPPE,TRI 07 PRIVAS,V1,M,0 days 01:20:21.000000000,0 days 00:15:20.000000000,0 days 00:36:39.000000000,0 days 00:28:24.000000000
129,130,LAPOMPE-PAIRONNE LIONEL,NON LICENCIE,S3,M,0 days 01:20:29.000000000,0 days 00:14:42.000000000,0 days 00:37:31.000000000,0 days 00:28:18.000000000
130,131,BRODER EMMANUEL,TRIALP MOIRANS,V1,M,0 days 01:20:37.000000000,0 days 00:14:58.000000000,0 days 00:35:00.000000000,0 days 00:30:41.000000000
131,132,SEYVE OLIVIER,VAULX EN VELIN TRIATHLON,V1,M,0 days 01:20:39.000000000,0 days 00:16:16.000000000,0 days 00:35:18.000000000,0 days 00:29:06.000000000
132,133,BESCHE CYRILLE,VALENCE TRIATHLON,S4,M,0 days 01:20:40.000000000,0 days 00:13:35.000000000,0 days 00:35:16.000000000,0 days 00:31:50.000000000
133,134,LARGEAUD JEAN FRANCOIS,NON LICENCIE,S3,M,0 days 01:20:53.000000000,0 days 00:16:53.000000000,0 days 00:35:31.000000000,0 days 00:28:31.000000000
134,135,AMICE SEBASTIEN,NON LICENCIE,S2,M,0 days 01:21:01.000000000,0 days 00:16:00.000000000,0 days 00:37:23.000000000,0 days 00:27:39.000000000
135,136,CHARVOLIN CHRISTOPHE,CRV LYON TRIATHLON,S2,M,0 days 01:21:04.000000000,0 days 00:16:20.000000000,0 days 00:35:57.000000000,0 days 00:28:48.000000000
136,137,COULET STEPHANIE,VALENCE TRIATHLON,S4,F,0 days 01:21:11.000000000,0 days 00:14:09.000000000,0 days 00:38:16.000000000,0 days 00:28:47.000000000
137,138,PETIT JULIEN,ROMANS TRIATHLON,S3,M,0 days 01:21:12.000000000,0 days 00:15:06.000000000,0 days 00:35:54.000000000,0 days 00:30:13.000000000
138,139,ZANA FRANCK,FONTANIL TRIATHLON,S4,M,0 days 01:21:19.000000000,0 days 00:14:39.000000000,0 days 00:37:46.000000000,0 days 00:28:56.000000000
139,140,MEUNIER PIERRE-PHILIPPE,GRESIVAUDAN TRIATHLON,V1,M,0 days 01:21:25.000000000,0 days 00:15:53.000000000,0 days 00:36:09.000000000,0 days 00:29:25.000000000
140,141,MOULLARD ERIC,VALENCE TRIATHLON,V2,M,0 days 01:21:27.000000000,0 days 00:12:28.000000000,0 days 00:35:03.000000000,0 days 00:33:57.000000000
141,142,CAZAUX CHRISTIAN,LES MILLE PATTES TRIATHLON,S4,M,0 days 01:21:29.000000000,0 days 00:15:42.000000000,0 days 00:35:22.000000000,0 days 00:30:27.000000000
142,143,PELUYET BRUNO,NON LICENCIE,V3,M,0 days 01:21:30.000000000,0 days 00:17:19.000000000,0 days 00:37:48.000000000,0 days 00:26:24.000000000
143,144,BIANCHIN STEPHANE,TC2R,S4,M,0 days 01:21:34.000000000,0 days 00:16:34.000000000,0 days 00:35:06.000000000,0 days 00:29:55.000000000
144,145,CLAVELIN-TRUCHON ROMAIN,RILLIEUX TRIATHLON,S1,M,0 days 01:21:35.000000000,0 days 00:15:41.000000000,0 days 00:37:38.000000000,0 days 00:28:18.000000000
145,146,LAPIERE SIMON,TRILION BELFORT,S1,M,0 days 01:21:43.000000000,0 days 00:14:15.000000000,0 days 00:36:23.000000000,0 days 00:31:06.000000000
146,147,WEISHAUPT QUENTIN,VALENCE TRIATHLON,S1,M,0 days 01:22:17.000000000,0 days 00:15:34.000000000,0 days 00:37:03.000000000,0 days 00:29:41.000000000
147,148,PERIER ANTOINE,HAC TRI,S3,M,0 days 01:22:23.000000000,0 days 00:16:45.000000000,0 days 00:36:13.000000000,0 days 00:29:27.000000000
148,149,CHAVANON (DEBARD) VERONIQUE,LES MILLE PATTES TRIATHLON,V2,F,0 days 01:22:27.000000000,0 days 00:16:02.000000000,0 days 00:36:40.000000000,0 days 00:29:46.000000000
149,150,ROBERT JULIEN,AL ECHIROLLES TRIATHLON,S2,M,0 days 01:22:31.000000000,0 days 00:14:58.000000000,0 days 00:37:38.000000000,0 days 00:29:57.000000000
150,151,CLAUDEL PIERRE,NON LICENCIE,V2,M,0 days 01:22:34.000000000,0 days 00:15:32.000000000,0 days 00:36:08.000000000,0 days 00:30:55.000000000
