,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
33,34,VIAL JÉRÔME,BOURG EN BRESSE TRIATHLON,5 V1M,M,0 days 01:19:38.000000000,0 days 00:12:32.000000000,0 days 00:47:48.000000000,0 days 00:19:19.000000000
34,35,CHATELAIN MAURICE,TEAM MERMILLOD TRIATHLON,2 S1M,M,0 days 01:19:48.000000000,0 days 00:13:07.000000000,0 days 00:48:13.000000000,0 days 00:18:29.000000000
35,36,REVEL RENAUD,MACH 3 TRIATHLON,6 V1M,M,0 days 01:19:57.000000000,0 days 00:13:19.000000000,0 days 00:47:35.000000000,0 days 00:19:03.000000000
36,37,GUILLON LIONEL,FONTANIL TRIATHLON,6 S4M,M,0 days 01:20:07.000000000,0 days 00:11:33.000000000,0 days 00:48:18.000000000,0 days 00:20:16.000000000
37,38,ARNAUD DAVID,LES ALLIGATORS SEYNOD TRIATHLON,7 V1M,M,0 days 01:20:07.000000000,0 days 01:00:10.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
38,39,FERRARI ELLIOT,TMC MACON,4 CAM,M,0 days 01:20:09.000000000,0 days 00:11:44.000000000,0 days 00:47:40.000000000,0 days 00:20:46.000000000
39,40,CHARROL BERNARD,VALENCE TRIATHLON,8 V1M,M,0 days 01:20:11.000000000,0 days 00:11:57.000000000,0 days 00:49:55.000000000,0 days 00:18:20.000000000
40,41,BERNE FRANCK,MACH 3 TRIATHLON,9 V1M,M,0 days 01:20:25.000000000,0 days 00:12:51.000000000,0 days 00:46:54.000000000,0 days 00:20:41.000000000
41,42,SILBERMANN THOMAS,ASMSE TRIATHLON 42,3 S1M,M,0 days 01:20:26.000000000,0 days 00:13:20.000000000,0 days 00:48:34.000000000,0 days 00:18:33.000000000
42,43,STEPHAN BRUNO,NON LICENCIÉ,10 V1M,M,0 days 01:20:29.000000000,0 days 01:01:21.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
43,44,LOPEZ BRICE,NON LICENCIÉ,11 V1M,M,0 days 01:20:35.000000000,0 days 00:13:52.000000000,0 days 00:46:01.000000000,0 days 00:20:43.000000000
44,45,PHILIPPE OLIVIER,AIX SAVOIE TRIATHLON,7 S4M,M,0 days 01:20:38.000000000,0 days 00:12:39.000000000,0 days 00:48:17.000000000,0 days 00:19:43.000000000
45,46,LACHAT THÉO,LEMAN TRIATHLON CLUB,5 CAM,M,0 days 01:21:10.000000000,0 days 00:10:28.000000000,0 days 00:50:04.000000000,0 days 00:20:40.000000000
46,47,MAROT MIKAEL,RENNES TRIATHLON,9 S3M,M,0 days 01:21:18.000000000,0 days 00:12:29.000000000,0 days 00:48:11.000000000,0 days 00:20:39.000000000
47,48,GRANJON JULIEN,GUC TRIATHLON,10 S2M,M,0 days 01:21:20.000000000,0 days 00:14:26.000000000,0 days 00:47:54.000000000,0 days 00:19:00.000000000
48,49,TARDY CEDRIC,A.L.ECHIROLLES TRIATHLON,8 S4M,M,0 days 01:21:23.000000000,0 days 00:11:00.000000000,0 days 00:50:24.000000000,0 days 00:19:59.000000000
49,50,DESTANG JEAN FRANCOIS,LES HYDROCYCLOPEDS,9 S4M,M,0 days 01:21:28.000000000,0 days 00:13:25.000000000,0 days 00:46:22.000000000,0 days 00:21:42.000000000
50,51,BOUTANT JÉROME,A.L.ECHIROLLES TRIATHLON,10 S3M,M,0 days 01:21:28.000000000,0 days 00:11:10.000000000,0 days 00:49:37.000000000,0 days 00:20:42.000000000
51,52,LAMARCA FREDERIC,FREE IRON TEAM,10 S4M,M,0 days 01:21:28.000000000,0 days 00:11:45.000000000,0 days 00:48:16.000000000,0 days 00:21:29.000000000
52,53,NIER BENOIT,LES HYDROCYCLOPEDS,11 S4M,M,0 days 01:21:45.000000000,0 days 00:12:16.000000000,0 days 00:49:15.000000000,0 days 00:20:15.000000000
53,54,NICOD VINCENT,OULLINS TRIATHLON,12 S4M,M,0 days 01:21:51.000000000,0 days 00:14:24.000000000,0 days 00:48:11.000000000,0 days 00:19:17.000000000
54,55,COURBIS AUBIN,TRIATHLON CLUB DES DEUX RIVES,6 CAM,M,0 days 01:22:20.000000000,0 days 00:11:52.000000000,0 days 00:48:17.000000000,0 days 00:22:13.000000000
55,56,PERROUX PHILIPPE,ALBERTVILLE TARENTAISE TRIATHLON,12 V1M,M,0 days 01:22:21.000000000,0 days 00:13:38.000000000,0 days 00:49:04.000000000,0 days 00:19:40.000000000
56,57,AUBRY AURÉLIEN,NON LICENCIÉ,4 S1M,M,0 days 01:22:24.000000000,0 days 00:13:49.000000000,0 days 00:47:55.000000000,0 days 00:20:41.000000000
57,58,MERANDON CÉDRIC,FREE IRON TEAM,13 S4M,M,0 days 01:22:28.000000000,0 days 00:14:37.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
58,59,THEDY LOUIS,TRIATHLON DU TRISALEVE,2 JUM,M,0 days 01:22:29.000000000,0 days 00:13:01.000000000,0 days 00:48:05.000000000,0 days 00:21:24.000000000
59,60,BARANZELLI LAURENT,VALLONS DE LA TOUR TRIATHLON,11 S3M,M,0 days 01:22:37.000000000,0 days 00:11:22.000000000,0 days 00:49:39.000000000,0 days 00:21:37.000000000
60,61,TROUILLET DIDIER,NON LICENCIÉ,2 V2M,M,0 days 01:22:44.000000000,0 days 00:15:25.000000000,0 days 00:46:46.000000000,0 days 00:20:34.000000000
61,62,BERNARD CHRISTOPHE,NON LICENCIÉ,13 V1M,M,0 days 01:22:47.000000000,0 days 00:14:19.000000000,0 days 00:48:57.000000000,0 days 00:19:32.000000000
62,63,LAURENT FREDERIC,VALENCE TRIATHLON,14 V1M,M,0 days 01:22:50.000000000,0 days 00:12:22.000000000,0 days 00:48:56.000000000,0 days 00:21:33.000000000
63,64,DEYRES THIERRY,A.L.ECHIROLLES TRIATHLON,12 S3M,M,0 days 01:22:53.000000000,0 days 00:14:40.000000000,0 days 00:48:37.000000000,0 days 00:19:36.000000000
64,65,BIDIN STEPHANE,TEAM MERMILLOD TRIATHLON,13 S3M,M,0 days 01:23:06.000000000,0 days 00:11:20.000000000,0 days 00:51:31.000000000,0 days 00:20:16.000000000
65,66,SCHWERZIG REMY,A.L.ECHIROLLES TRIATHLON,11 S2M,M,0 days 01:23:08.000000000,0 days 00:14:28.000000000,0 days 00:48:06.000000000,0 days 00:20:35.000000000
66,67,ANTOINAT DAVID,RILLIEUX TRIATHLON,12 S2M,M,0 days 01:23:11.000000000,0 days 00:14:06.000000000,0 days 00:48:46.000000000,0 days 00:20:19.000000000
67,68,CROCE PIERRE,AIX SAVOIE TRIATHLON,14 S3M,M,0 days 01:23:12.000000000,0 days 00:13:00.000000000,0 days 00:50:25.000000000,0 days 00:19:48.000000000
68,69,COTTIN CÉDRIC,TRYVERDON,13 S2M,M,0 days 01:23:27.000000000,0 days 00:13:28.000000000,0 days 00:49:00.000000000,0 days 00:21:00.000000000
69,70,PELLLE GILLES,TRIATHLON CLUB DE CHATELLERAULT,3 V2M,M,0 days 01:23:31.000000000,0 days 00:14:09.000000000,0 days 00:49:11.000000000,0 days 00:20:12.000000000
70,71,BERLIOUX EMERIC,FREE IRON TEAM,15 S3M,M,0 days 01:23:33.000000000,0 days 00:15:34.000000000,0 days 00:48:15.000000000,0 days 00:19:44.000000000
71,72,BUCH MORGAN,NON LICENCIÉ,16 S3M,M,0 days 01:23:33.000000000,0 days 00:17:55.000000000,0 days 00:44:37.000000000,0 days 00:21:02.000000000
72,73,CLAUSS MATHIEU,NON LICENCIÉ,14 S2M,M,0 days 01:23:36.000000000,0 days 00:15:39.000000000,0 days 00:47:14.000000000,0 days 00:20:45.000000000
73,74,BISSEY CYRIL,AIX SAVOIE TRIATHLON,15 S2M,M,0 days 01:23:38.000000000,0 days 00:13:15.000000000,0 days 00:50:22.000000000,0 days 00:20:02.000000000
74,75,PEILLEX NATHALIE,AIX SAVOIE TRIATHLON,1 S4F,F,0 days 01:23:42.000000000,0 days 00:12:18.000000000,0 days 00:50:36.000000000,0 days 00:20:48.000000000
75,76,AMICE SÉBASTIEN,MACH 3 TRIATHLON,16 S2M,M,0 days 01:23:45.000000000,0 days 00:14:08.000000000,0 days 00:49:34.000000000,0 days 00:20:04.000000000
76,77,ARRAMY FRANÇOIS,GUC TRIATHLON,17 S3M,M,0 days 01:23:48.000000000,0 days 00:12:36.000000000,0 days 00:50:28.000000000,0 days 00:20:45.000000000
77,78,LAGER RAPHAEL,ASVEL TRIATHLON,14 S4M,M,0 days 01:23:52.000000000,0 days 00:14:41.000000000,0 days 00:47:16.000000000,0 days 00:21:56.000000000
78,79,BERNARD SYLVAIN,VALLONS DE LA TOUR TRIATHLON,18 S3M,M,0 days 01:23:53.000000000,0 days 00:13:50.000000000,0 days 00:50:33.000000000,0 days 00:19:31.000000000
79,80,GUIGNARD BRICE,LES ALLIGATORS SEYNOD TRIATHLON,5 S1M,M,0 days 01:24:05.000000000,0 days 00:13:22.000000000,0 days 00:48:40.000000000,0 days 00:22:04.000000000
80,81,CLAEYSSEN BERTRAND,FREE IRON TEAM,15 S4M,M,0 days 01:24:06.000000000,0 days 00:11:37.000000000,0 days 00:50:40.000000000,0 days 00:21:49.000000000
81,82,PICHON JEAN MARC,NON LICENCIÉ,4 V2M,M,0 days 01:24:12.000000000,0 days 00:14:16.000000000,0 days 00:50:27.000000000,0 days 00:19:31.000000000
82,83,BAC DAVID AURÉLIEN,NON LICENCIÉ,17 S2M,M,0 days 01:24:18.000000000,0 days 00:14:22.000000000,0 days 00:48:43.000000000,0 days 00:21:13.000000000
83,84,CAMPESTRIN JACQUES,TRIALP MOIRANS,5 V2M,M,0 days 01:24:26.000000000,0 days 00:13:43.000000000,0 days 00:48:58.000000000,0 days 00:21:46.000000000
84,85,NEVORET LIONEL,NON LICENCIÉ,16 S4M,M,0 days 01:24:29.000000000,0 days 00:13:14.000000000,0 days 00:50:07.000000000,0 days 00:21:09.000000000
85,86,VACHERESSE CHRISTOPHE,TMC MACON,15 V1M,M,0 days 01:24:33.000000000,0 days 00:12:13.000000000,0 days 00:49:35.000000000,0 days 00:22:45.000000000
86,87,GIACOMIN LAURENT,ASVEL TRIATHLON,17 S4M,M,0 days 01:24:35.000000000,0 days 00:12:15.000000000,0 days 00:50:48.000000000,0 days 00:21:34.000000000
87,88,GIACOMIN ARNAUD,NON LICENCIÉ,18 S4M,M,0 days 01:24:36.000000000,0 days 00:14:59.000000000,0 days 00:48:16.000000000,0 days 00:21:22.000000000
88,89,CHATRON BRUNO,NON LICENCIÉ,19 S3M,M,0 days 01:24:45.000000000,0 days 00:13:25.000000000,0 days 00:50:47.000000000,0 days 00:20:34.000000000
89,90,MARTIN MAUD,A.L.ECHIROLLES TRIATHLON,1 V1F,F,0 days 01:25:00.000000000,0 days 00:12:12.000000000,0 days 00:50:51.000000000,0 days 00:21:58.000000000
90,91,BRODER EMMANUEL,TRIALP MOIRANS,6 V2M,M,0 days 01:25:06.000000000,0 days 00:13:54.000000000,0 days 00:49:13.000000000,0 days 00:22:00.000000000
91,92,BONNAIRE CHRISTOPHE,NON LICENCIÉ,18 S2M,M,0 days 01:25:30.000000000,0 days 00:17:07.000000000,0 days 00:47:34.000000000,0 days 00:20:49.000000000
92,93,BLOT NICOLAS,NON LICENCIÉ,16 V1M,M,0 days 01:25:36.000000000,0 days 00:12:21.000000000,0 days 00:49:13.000000000,0 days 00:24:03.000000000
93,94,GELAY TURTAUT LIONEL,TMC MACON,19 S4M,M,0 days 01:25:40.000000000,0 days 00:11:49.000000000,0 days 00:51:58.000000000,0 days 00:21:54.000000000
94,95,BEAUCHEF LAURENT,ALBERTVILLE TARENTAISE TRIATHLON,17 V1M,M,0 days 01:25:41.000000000,0 days 00:13:29.000000000,0 days 00:50:47.000000000,0 days 00:21:26.000000000
95,96,MARTINO DOMINIQUE,AIX SAVOIE TRIATHLON,1 V4M,M,0 days 01:25:46.000000000,0 days 00:17:29.000000000,0 days 00:47:15.000000000,0 days 00:21:04.000000000
96,97,POINAS GERALD,NON LICENCIÉ,20 S3M,M,0 days 01:26:01.000000000,0 days 00:15:35.000000000,0 days 00:49:17.000000000,0 days 00:21:10.000000000
97,98,BORDIER FRANCK,AIX SAVOIE TRIATHLON,20 S4M,M,0 days 01:26:12.000000000,0 days 00:16:08.000000000,0 days 00:49:33.000000000,0 days 00:20:32.000000000
98,99,VALLAT JEREMIE,TRIALP MOIRANS,21 S3M,M,0 days 01:26:15.000000000,0 days 00:13:01.000000000,0 days 00:52:27.000000000,0 days 00:20:48.000000000
99,100,VAISSIERE LOIC,AIX SAVOIE TRIATHLON,21 S4M,M,0 days 01:26:19.000000000,0 days 00:14:27.000000000,0 days 00:50:23.000000000,0 days 00:21:30.000000000
100,101,MINA PIERRE,NON LICENCIÉ,19 S2M,M,0 days 01:26:22.000000000,0 days 00:17:22.000000000,0 days 00:48:44.000000000,0 days 00:20:18.000000000
101,102,TORGUE MATTHIEU COSTAS,MACH 3 TRIATHLON,6 S1M,M,0 days 01:26:26.000000000,0 days 00:12:55.000000000,0 days 00:52:38.000000000,0 days 00:20:54.000000000
102,103,VERNAY VINCENT,SAINT PRIEST TRIATHLON,22 S3M,M,0 days 01:26:28.000000000,0 days 00:15:06.000000000,0 days 00:50:45.000000000,0 days 00:20:38.000000000
103,104,TISSOT FREDERIC,ASVEL TRIATHLON,18 V1M,M,0 days 01:26:28.000000000,0 days 00:17:54.000000000,0 days 00:48:30.000000000,0 days 00:20:06.000000000
104,105,BLANC FRANCK,AIX SAVOIE TRIATHLON,19 V1M,M,0 days 01:26:37.000000000,0 days 00:16:25.000000000,0 days 00:49:18.000000000,0 days 00:20:55.000000000
105,106,MAZZADI FRANCK,TRIATHLON DU TRISALEVE,20 V1M,M,0 days 01:26:43.000000000,0 days 00:13:16.000000000,0 days 00:51:41.000000000,0 days 00:21:46.000000000
106,107,PHILIBERT GILLES,BBT,21 V1M,M,0 days 01:26:45.000000000,0 days 00:13:36.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
107,108,BERLIER PIERRE,ASMSE TRIATHLON 42,1 V5M,M,0 days 01:26:49.000000000,0 days 00:15:49.000000000,0 days 00:49:32.000000000,0 days 00:21:29.000000000
108,109,CAZAUX CHRISTIAN,LES MILLE PATTES TRIATHLON,22 V1M,M,0 days 01:26:53.000000000,0 days 00:14:18.000000000,0 days 00:50:00.000000000,0 days 00:22:35.000000000
109,110,POLIN DELPHINE,A.L.ECHIROLLES TRIATHLON,1 S3F,F,0 days 01:27:06.000000000,0 days 00:12:03.000000000,0 days 00:52:15.000000000,0 days 00:22:49.000000000
110,111,POINSARD BORIS,TRIATHLON VILLEFRANCHE SAONE VALLEE,22 S4M,M,0 days 01:27:09.000000000,0 days 00:14:24.000000000,0 days 00:52:42.000000000,0 days 00:20:04.000000000
111,112,FLURIAN SOLENE,VAULX EN VELIN TRIATHLON,1 CAF,F,0 days 01:27:11.000000000,0 days 00:11:34.000000000,0 days 00:53:57.000000000,0 days 00:21:41.000000000
112,113,RICHARD YANN,MONISTROL NATATION,7 V2M,M,0 days 01:27:18.000000000,0 days 00:14:54.000000000,0 days 00:49:53.000000000,0 days 00:22:32.000000000
113,114,CUENOT CÉDRIC,BOURG EN BRESSE TRIATHLON,23 S4M,M,0 days 01:27:22.000000000,0 days 00:14:36.000000000,0 days 00:51:15.000000000,0 days 00:21:32.000000000
114,115,HUBEAUX RÉGINALD,NON LICENCIÉ,24 S4M,M,0 days 01:27:24.000000000,0 days 00:13:37.000000000,0 days 00:52:09.000000000,0 days 00:21:39.000000000
115,116,GUILLUY THOMAS,AIX SAVOIE TRIATHLON,2 V3M,M,0 days 01:27:28.000000000,0 days 00:14:24.000000000,0 days 00:49:27.000000000,0 days 00:23:38.000000000
116,117,SCHAVITS MICKAEL,E.F.S RHONE ALPES TRIATHLON,23 S3M,M,0 days 01:27:39.000000000,0 days 00:17:13.000000000,0 days 00:47:28.000000000,0 days 00:22:59.000000000
117,118,GARNIER STEPHANE,NON LICENCIÉ,25 S4M,M,0 days 01:27:46.000000000,0 days 00:14:16.000000000,0 days 00:51:48.000000000,0 days 00:21:43.000000000
118,119,SCALIA ALEXANDRE,NON LICENCIÉ,24 S3M,M,0 days 01:27:48.000000000,0 days 00:14:50.000000000,0 days 00:51:16.000000000,0 days 00:21:42.000000000
119,120,DELORME VINCENT,NON LICENCIÉ,20 S2M,M,0 days 01:27:50.000000000,0 days 00:16:44.000000000,0 days 00:48:31.000000000,0 days 00:22:37.000000000
120,121,LEULLIER ROMAIN,NON LICENCIÉ,21 S2M,M,0 days 01:27:57.000000000,0 days 01:07:40.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
121,122,DOBERVA SÉBASTIEN,AIX SAVOIE TRIATHLON,26 S4M,M,0 days 01:28:07.000000000,0 days 00:13:50.000000000,0 days 00:53:58.000000000,0 days 00:20:20.000000000
122,123,GELAY TURTAUT LOIC,VALENCE TRIATHLON,25 S3M,M,0 days 01:28:10.000000000,0 days 00:13:29.000000000,0 days 00:54:10.000000000,0 days 00:20:32.000000000
123,124,CABARET BERTRAND,LES MILLE PATTES TRIATHLON,3 V3M,M,0 days 01:28:13.000000000,0 days 00:12:50.000000000,0 days 00:52:06.000000000,0 days 00:23:19.000000000
124,125,ROCHEFEUILLE PASCAL,DRAGUIGNAN TRIATHLON,23 V1M,M,0 days 01:28:15.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
125,126,PAVLOVIC JÉRÔME,FAUCIGNY ATHLÉTIC CLUB,26 S3M,M,0 days 01:28:19.000000000,0 days 00:17:13.000000000,0 days 00:51:02.000000000,0 days 00:20:05.000000000
126,127,CACCIUTTOLO CHRISTOPHE,TMC MACON,24 V1M,M,0 days 01:28:23.000000000,0 days 00:12:31.000000000,0 days 00:52:55.000000000,0 days 00:22:57.000000000
127,128,COSTES ALEXANDRE,TRIALP MOIRANS,25 V1M,M,0 days 01:28:25.000000000,0 days 00:13:27.000000000,0 days 00:52:59.000000000,0 days 00:21:59.000000000
128,129,POSSETY FRÉDÉRIC,VAULX EN VELIN TRIATHLON,26 V1M,M,0 days 01:28:26.000000000,0 days 00:13:56.000000000,0 days 00:50:21.000000000,0 days 00:24:10.000000000
129,130,JALLUD NICOLAS,NON LICENCIÉ,27 S3M,M,0 days 01:28:29.000000000,0 days 00:15:18.000000000,0 days 00:51:09.000000000,0 days 00:22:03.000000000
130,131,FENOUILLET DENIS,CS BOURGOIN JALLIEU,8 V2M,M,0 days 01:28:31.000000000,0 days 00:15:25.000000000,0 days 00:51:46.000000000,0 days 00:21:20.000000000
131,132,DI CUFFA FRANCK,NON LICENCIÉ,7 S1M,M,0 days 01:28:34.000000000,0 days 00:14:22.000000000,0 days 00:51:40.000000000,0 days 00:22:32.000000000
132,133,DUCHON DAVID,NON LICENCIÉ,28 S3M,M,0 days 01:28:35.000000000,0 days 00:16:08.000000000,0 days 00:51:10.000000000,0 days 00:21:18.000000000
133,134,DULAC NICOLAS,NON LICENCIÉ,22 S2M,M,0 days 01:28:37.000000000,0 days 00:16:17.000000000,0 days 00:48:53.000000000,0 days 00:23:29.000000000
134,135,LACOMBE IVAN,ASVEL TRIATHLON,27 V1M,M,0 days 01:28:42.000000000,0 days 00:14:01.000000000,0 days 00:52:34.000000000,0 days 00:22:08.000000000
135,136,BONNET LUDOVIC,COMITE SPORTIF DU LAC DES SAPIN,28 V1M,M,0 days 01:28:45.000000000,0 days 00:16:58.000000000,0 days 00:50:22.000000000,0 days 00:21:26.000000000
136,137,PONCET LAURENT,TRIALP MOIRANS,9 V2M,M,0 days 01:28:46.000000000,0 days 00:14:15.000000000,0 days 00:51:53.000000000,0 days 00:22:39.000000000
137,138,ELSENSOHN RÉMI,NON LICENCIÉ,23 S2M,M,0 days 01:28:55.000000000,0 days 00:14:45.000000000,0 days 00:53:54.000000000,0 days 00:20:17.000000000
138,139,CUMY MARTIAL,AQUAVELOPODE,29 V1M,M,0 days 01:28:58.000000000,0 days 00:15:27.000000000,0 days 00:52:07.000000000,0 days 00:21:24.000000000
139,140,MOULIN HUBERT,ASMSE TRIATHLON 42,4 V3M,M,0 days 01:28:59.000000000,0 days 00:14:47.000000000,0 days 00:50:33.000000000,0 days 00:23:39.000000000
140,141,SANCHEZ JEAN-PHILIPPE,NON LICENCIÉ,30 V1M,M,0 days 01:29:00.000000000,0 days 00:15:36.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
141,142,BELTRAMO BENOIT,FREE IRON TEAM,27 S4M,M,0 days 01:29:09.000000000,0 days 00:14:32.000000000,0 days 00:51:30.000000000,0 days 00:23:07.000000000
142,143,BOUNOUA LAÏD,GRESIVAUDAN TRIATHLON,10 V2M,M,0 days 01:29:10.000000000,0 days 00:16:15.000000000,0 days 00:00:00.000000000,0 days 00:00:00.000000000
143,144,PAUMIER SIMON,LES ALLIGATORS SEYNOD TRIATHLON,24 S2M,M,0 days 01:29:13.000000000,0 days 00:15:23.000000000,0 days 00:52:56.000000000,0 days 00:20:54.000000000
144,145,PINOT ANDRE,NON LICENCIÉ,29 S3M,M,0 days 01:29:17.000000000,0 days 00:15:32.000000000,0 days 00:52:58.000000000,0 days 00:20:48.000000000
