,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
39,40,CHATELUS SÉBASTIEN,FREE IRON TEAM,7 SE3M,,0 days 01:13:24.000000000,0 days 00:13:30.000000000,0 days 00:37:03.000000000,0 days 00:22:52.000000000
40,41,BERERD DAVID,TRI VILLEFRANCHE,10 SE4M,,0 days 01:13:30.000000000,0 days 00:12:27.000000000,0 days 00:35:33.000000000,0 days 00:25:31.000000000
41,42,BORDE JÉRÔME,FONTANIL TRIATHLON,11 SE4M,,0 days 01:13:34.000000000,0 days 00:12:23.000000000,0 days 00:37:14.000000000,0 days 00:23:57.000000000
42,43,HAINAUT FRANÇOIS,ASVEL TRIATHLON,8 SE3M,,0 days 01:13:41.000000000,0 days 00:12:00.000000000,0 days 00:37:19.000000000,0 days 00:24:23.000000000
43,44,MIENVILLE NICOLAS,FONTANIL TRIATHLON,9 SE3M,,0 days 01:13:49.000000000,0 days 00:13:06.000000000,0 days 00:37:48.000000000,0 days 00:22:56.000000000
44,45,KAUFFMANN CLÉMENTINE,LAGARDÈRE PARIS RACING,1 JUF,,0 days 01:13:52.000000000,0 days 00:10:07.000000000,0 days 00:40:15.000000000,0 days 00:23:31.000000000
45,46,PURRO JULIEN,PIRANHAS DIEPPE,9 SE2M,,0 days 01:14:18.000000000,0 days 00:10:46.000000000,0 days 00:38:25.000000000,0 days 00:25:07.000000000
46,47,HEMPHILL CHRISTINE,TEAM MERMILLOD TRIATHLON,1 V1F,,0 days 01:14:20.000000000,0 days 00:12:01.000000000,0 days 00:38:30.000000000,0 days 00:23:50.000000000
47,48,CHATEL ROBIN,TCVD,1 CAM,,0 days 01:14:22.000000000,0 days 00:12:32.000000000,0 days 00:38:26.000000000,0 days 00:23:25.000000000
48,49,GELAY-TURTAUT LIONEL,TRIATHLON MÂCON CLUB,12 SE4M,,0 days 01:14:26.000000000,0 days 00:11:07.000000000,0 days 00:39:08.000000000,0 days 00:24:12.000000000
49,50,COURBIS AUBIN,TC2R,2 CAM,,0 days 01:14:28.000000000,0 days 00:10:49.000000000,0 days 00:39:08.000000000,0 days 00:24:32.000000000
50,51,RAVACHOL ERIC,ASMSE TRI 42,5 V1M,,0 days 01:14:38.000000000,0 days 00:12:09.000000000,0 days 00:38:23.000000000,0 days 00:24:07.000000000
51,52,CHARRE ANDRÉ,TRICASTIN TRIATHLON CLUB,6 V1M,,0 days 01:14:58.000000000,0 days 00:12:50.000000000,0 days 00:38:12.000000000,0 days 00:23:57.000000000
52,53,PELLISSIER RÉMI,FONTANIL TRIATHLON,10 SE3M,,0 days 01:15:02.000000000,0 days 00:11:09.000000000,0 days 00:37:58.000000000,0 days 00:25:57.000000000
53,54,MAZET FRANCK,TRIATHLON VILLEFRANCHE,7 V1M,,0 days 01:15:05.000000000,0 days 00:12:14.000000000,0 days 00:39:32.000000000,0 days 00:23:20.000000000
54,55,DELAUNAY FREDERIC,ANNONAY TRIATHLON,8 V1M,,0 days 01:15:09.000000000,0 days 00:11:38.000000000,0 days 00:39:23.000000000,0 days 00:24:09.000000000
55,56,VILLIE QUENTIN,TRIATHLON VILLEFRANCHE,10 SE2M,,0 days 01:15:10.000000000,0 days 00:12:06.000000000,0 days 00:38:10.000000000,0 days 00:24:55.000000000
56,57,PEYRE DANIEL,TRIATHLON ST ANDRE LE GAZ,13 SE4M,,0 days 01:15:14.000000000,0 days 00:13:25.000000000,0 days 00:37:38.000000000,0 days 00:24:11.000000000
57,58,VILLETTE MANUEL,OULLINS TRIATHLON,9 V1M,,0 days 01:15:23.000000000,0 days 00:13:40.000000000,0 days 00:36:23.000000000,0 days 00:25:21.000000000
58,59,TORGUE MATTHIEU,MACH 3 TRIATHLON,7 SE1M,,0 days 01:15:27.000000000,0 days 00:11:40.000000000,0 days 00:40:30.000000000,0 days 00:23:18.000000000
59,60,DUSSARTRE MATHIEU,NON LICENCIÉ,11 SE3M,,0 days 01:15:27.000000000,0 days 00:12:36.000000000,0 days 00:37:54.000000000,0 days 00:24:58.000000000
60,61,PURRO PAULINE,LAGARDÈRE PARIS RACING,1 SE1F,,0 days 01:15:30.000000000,0 days 00:10:02.000000000,0 days 00:41:01.000000000,0 days 00:24:28.000000000
61,62,DIDIER LIONEL,AL ECHIROLLES TRIATHLON,10 V1M,,0 days 01:15:34.000000000,0 days 00:13:04.000000000,0 days 00:38:28.000000000,0 days 00:24:03.000000000
62,63,BESCHE CYRILLE,VALENCE TRIATHLON,14 SE4M,,0 days 01:15:39.000000000,0 days 00:13:17.000000000,0 days 00:37:58.000000000,0 days 00:24:25.000000000
63,64,BADEL VINCENT,ASMSE TRI 42,12 SE3M,,0 days 01:15:42.000000000,0 days 00:13:22.000000000,0 days 00:38:36.000000000,0 days 00:23:45.000000000
64,65,LENVIN LUCAS,TRICASTIN TRIATHLON CLUB,3 CAM,,0 days 01:16:04.000000000,0 days 00:11:42.000000000,0 days 00:39:30.000000000,0 days 00:24:53.000000000
65,66,BEVILACQUA JEAN-MARC,GUC TRIATHLON,1 V3M,,0 days 01:16:12.000000000,0 days 00:12:32.000000000,0 days 00:38:37.000000000,0 days 00:25:04.000000000
66,67,MAYER THOMAS,VALENCE TRIATHLON,8 SE1M,,0 days 01:16:14.000000000,0 days 00:12:14.000000000,0 days 00:40:27.000000000,0 days 00:23:34.000000000
67,68,SALLIN PHILIPPE,ASVEL TRIATHLON,11 V1M,,0 days 01:16:33.000000000,0 days 00:11:50.000000000,0 days 00:38:11.000000000,0 days 00:26:34.000000000
68,69,ROCHEDY EMILIE,TRICASTIN TRIATHLON CLUB,1 CAF,,0 days 01:16:41.000000000,0 days 00:11:02.000000000,0 days 00:40:37.000000000,0 days 00:25:03.000000000
69,70,DUBOIS ARNAUD,BOURG EN BRESSE TRIATHLON,13 SE3M,,0 days 01:17:05.000000000,0 days 00:13:12.000000000,0 days 00:40:39.000000000,0 days 00:23:15.000000000
70,71,BARALE XAVIER,MACH 3 TRIATHLON,15 SE4M,,0 days 01:17:09.000000000,0 days 00:14:17.000000000,0 days 00:39:38.000000000,0 days 00:23:15.000000000
71,72,ROPERO CHRISTOPHE,VALENCE TRIATHLON,12 V1M,,0 days 01:17:25.000000000,0 days 00:13:32.000000000,0 days 00:39:50.000000000,0 days 00:24:03.000000000
72,73,BIANCHIN STÉPHANE,TC2R,16 SE4M,,0 days 01:17:30.000000000,0 days 00:14:19.000000000,0 days 00:37:48.000000000,0 days 00:25:24.000000000
73,74,SCHOLAERT ADRIEN,TCVD,3 JUM,,0 days 01:17:31.000000000,0 days 00:10:53.000000000,0 days 00:38:32.000000000,0 days 00:28:07.000000000
74,75,CHASSON FRANCIS,TRI 07 PRIVAS,4 V2M,,0 days 01:17:42.000000000,0 days 00:14:31.000000000,0 days 00:39:29.000000000,0 days 00:23:43.000000000
75,76,ACTON XAVIER,VALENCE TRIATHLON,5 V2M,,0 days 01:17:44.000000000,0 days 00:13:27.000000000,0 days 00:39:34.000000000,0 days 00:24:45.000000000
76,77,ANDRE FRANÇOIS,TRICASTIN TRIATHLON CLUB,11 SE2M,,0 days 01:17:44.000000000,0 days 00:11:44.000000000,0 days 00:40:16.000000000,0 days 00:25:45.000000000
77,78,NICOD VINCENT,OULLINS TRIATHLON,17 SE4M,,0 days 01:18:05.000000000,0 days 00:14:40.000000000,0 days 00:39:46.000000000,0 days 00:23:40.000000000
78,79,COUDERT JEAN-CLAUDE,GUC TRIATHLON,2 V3M,,0 days 01:18:20.000000000,0 days 00:12:56.000000000,0 days 00:39:10.000000000,0 days 00:26:15.000000000
79,80,ROUVIER JEAN-BAPTISTE,VALENCE TRIATHLON,12 SE2M,,0 days 01:18:35.000000000,0 days 00:12:55.000000000,0 days 00:37:27.000000000,0 days 00:28:14.000000000
80,81,GROSSIN FANNY,VITROLLES TRIATHLON,1 SE3F,,0 days 01:18:40.000000000,0 days 00:12:02.000000000,0 days 00:41:10.000000000,0 days 00:25:29.000000000
81,82,CRETOUX BRIEUC,ALLIGATORS SEYNOD TRIATHLON,13 SE2M,,0 days 01:18:41.000000000,0 days 00:14:33.000000000,0 days 00:38:50.000000000,0 days 00:25:19.000000000
82,83,FAURE GWENAEL,VALENCE TRIATHLON,14 SE3M,,0 days 01:18:41.000000000,0 days 00:13:56.000000000,0 days 00:40:36.000000000,0 days 00:24:10.000000000
83,84,COMBE DENIS,ANNONAY TRIATHLON,13 V1M,,0 days 01:19:09.000000000,0 days 00:15:22.000000000,0 days 00:40:12.000000000,0 days 00:23:36.000000000
84,85,CHARRIER DAVID,FREE IRON TEAM,14 V1M,,0 days 01:19:29.000000000,0 days 00:13:23.000000000,0 days 00:40:29.000000000,0 days 00:25:38.000000000
85,86,LAURENT FRÉDÉRIC,VALENCE TRIATHLON,15 V1M,,0 days 01:19:52.000000000,0 days 00:13:03.000000000,0 days 00:40:42.000000000,0 days 00:26:07.000000000
86,87,LINGE YANIS,GUC TRIATHLON,14 SE2M,,0 days 01:19:57.000000000,0 days 00:11:12.000000000,0 days 00:43:46.000000000,0 days 00:25:00.000000000
87,88,MARTINENT BERNARD,NON LICENCIÉ,3 V3M,,0 days 01:20:00.000000000,0 days 00:13:07.000000000,0 days 00:39:37.000000000,0 days 00:27:17.000000000
88,89,MAAG MICHAEL,LICENCE DTU ALLEMAGNE/ME-SPORT,6 V2M,,0 days 01:20:03.000000000,0 days 00:12:37.000000000,0 days 00:41:59.000000000,0 days 00:25:28.000000000
89,90,JAILLET PIERRE,NON LICENCIÉ,16 V1M,,0 days 01:20:18.000000000,0 days 00:10:52.000000000,0 days 00:42:37.000000000,0 days 00:26:50.000000000
90,91,PONCIN PASCAL,TC2R,15 SE3M,,0 days 01:20:36.000000000,0 days 00:13:44.000000000,0 days 00:42:08.000000000,0 days 00:24:45.000000000
91,92,BREUIL LIONEL,VALENCE TRIATHLON,17 V1M,,0 days 01:20:42.000000000,0 days 00:15:13.000000000,0 days 00:39:42.000000000,0 days 00:25:49.000000000
92,93,DUFAUD MICKAEL,VALENCE TRIATHLON,18 SE4M,,0 days 01:20:50.000000000,0 days 00:15:35.000000000,0 days 00:39:42.000000000,0 days 00:25:35.000000000
93,94,FRANCART VINCENT,NON LICENCIÉ,15 SE2M,,0 days 01:20:52.000000000,0 days 00:15:31.000000000,0 days 00:40:56.000000000,0 days 00:24:26.000000000
94,95,DUC MAUGE FRANCK,ROMANS TRIATHLON,18 V1M,,0 days 01:20:53.000000000,0 days 00:14:15.000000000,0 days 00:39:44.000000000,0 days 00:26:55.000000000
95,96,BOUCHET GERALD,FONTANIL TRIATHLON,16 SE3M,,0 days 01:20:55.000000000,0 days 00:14:23.000000000,0 days 00:40:11.000000000,0 days 00:26:21.000000000
96,97,GACHON YVES,ASMSE TRI 42,19 SE4M,,0 days 01:20:56.000000000,0 days 00:16:02.000000000,0 days 00:41:24.000000000,0 days 00:23:31.000000000
97,98,COUCHOUD FABRICE,FREE IRON TEAM,20 SE4M,,0 days 01:21:01.000000000,0 days 00:14:38.000000000,0 days 00:41:46.000000000,0 days 00:24:38.000000000
98,99,TAUPE DAVID,VALENCE TRIATHLON,19 V1M,,0 days 01:21:13.000000000,0 days 00:13:51.000000000,0 days 00:42:10.000000000,0 days 00:25:13.000000000
99,100,ACHARD BRUNO,OULLINS TRIATHLON,4 V3M,,0 days 01:21:14.000000000,0 days 00:16:52.000000000,0 days 00:41:58.000000000,0 days 00:22:25.000000000
100,101,BANTOURE JEAN-CHRISTOPHE,LES VALLONS DE LA TOUR,21 SE4M,,0 days 01:21:18.000000000,0 days 00:13:39.000000000,0 days 00:41:46.000000000,0 days 00:25:54.000000000
101,102,BERLIOUX EMERIC,FREE IRON TEAM,17 SE3M,,0 days 01:21:26.000000000,0 days 00:16:12.000000000,0 days 00:40:46.000000000,0 days 00:24:29.000000000
102,103,QUINCARD PHILIPPE,MACH 3 TRIATHLON,5 V3M,,0 days 01:21:27.000000000,0 days 00:12:54.000000000,0 days 00:40:27.000000000,0 days 00:28:07.000000000
103,104,FELLIN VINCENT,CHAMBÉRY TRIATHLON,16 SE2M,,0 days 01:21:36.000000000,0 days 00:12:35.000000000,0 days 00:39:59.000000000,0 days 00:29:04.000000000
104,105,MANIFICAT FLORIAN,TC2R,22 SE4M,,0 days 01:21:39.000000000,0 days 00:13:29.000000000,0 days 00:41:26.000000000,0 days 00:26:45.000000000
105,106,DUBUS THIERRY,EFS,20 V1M,,0 days 01:21:39.000000000,0 days 00:17:08.000000000,0 days 00:39:01.000000000,0 days 00:25:32.000000000
106,107,PAQUIEN OLIVIER,VALENCE TRIATHLON,17 SE2M,,0 days 01:21:43.000000000,0 days 00:16:36.000000000,0 days 00:41:04.000000000,0 days 00:24:04.000000000
107,108,JACQUET PAUL,TRISPIRIDON OYONNAX,1 V4M,,0 days 01:21:52.000000000,0 days 00:16:47.000000000,0 days 00:40:32.000000000,0 days 00:24:35.000000000
108,109,SCHIFF NICOLAS,FONTANIL TRIATHLON,21 V1M,,0 days 01:22:04.000000000,0 days 00:13:54.000000000,0 days 00:42:24.000000000,0 days 00:25:47.000000000
109,110,DEDIEU GAETAN,ANNONAY TRIATHLON,18 SE2M,,0 days 01:22:06.000000000,0 days 00:11:45.000000000,0 days 00:44:00.000000000,0 days 00:26:22.000000000
110,111,COSTES ALEXANDRE,TRIALP MOIRANS,22 V1M,,0 days 01:22:07.000000000,0 days 00:12:40.000000000,0 days 00:43:14.000000000,0 days 00:26:14.000000000
111,112,LACOMME FABIEN,TC2R,23 SE4M,,0 days 01:22:10.000000000,0 days 00:13:45.000000000,0 days 00:42:02.000000000,0 days 00:26:24.000000000
112,113,PELTIER DAVID,NON LICENCIÉ,24 SE4M,,0 days 01:22:15.000000000,0 days 00:13:54.000000000,0 days 00:42:11.000000000,0 days 00:26:12.000000000
113,114,GELAY-TURTAUT LOÏC,VALENCE TRIATHLON,18 SE3M,,0 days 01:22:16.000000000,0 days 00:13:21.000000000,0 days 00:43:08.000000000,0 days 00:25:48.000000000
114,115,ROLLAND NICOLAS,MACH 3 TRIATHLON,19 SE2M,,0 days 01:22:19.000000000,0 days 00:13:31.000000000,0 days 00:42:19.000000000,0 days 00:26:30.000000000
115,116,ALLIBERT NICOLAS,NON LICENCIÉ,25 SE4M,,0 days 01:22:21.000000000,0 days 00:14:52.000000000,0 days 00:41:47.000000000,0 days 00:25:44.000000000
116,117,ONIMUS SÉBASTIEN,NON LICENCIÉ,19 SE3M,,0 days 01:22:23.000000000,0 days 00:15:00.000000000,0 days 00:40:31.000000000,0 days 00:26:53.000000000
117,118,GRIMAUD STÉPHANE,FONTANIL TRIATHLON,26 SE4M,,0 days 01:22:50.000000000,0 days 00:15:18.000000000,0 days 00:42:28.000000000,0 days 00:25:04.000000000
118,119,GAUDILLAT PHILIPPE,FONTANIL TRIATHLON,7 V2M,,0 days 01:23:03.000000000,0 days 00:15:22.000000000,0 days 00:42:55.000000000,0 days 00:24:47.000000000
119,120,DURIEUX JOËL,TC2R,2 V4M,,0 days 01:23:07.000000000,0 days 00:14:55.000000000,0 days 00:40:54.000000000,0 days 00:27:19.000000000
120,121,POIRIEUX ADRIEN,NON LICENCIÉ,20 SE2M,,0 days 01:23:36.000000000,0 days 00:15:42.000000000,0 days 00:42:20.000000000,0 days 00:25:34.000000000
121,122,RAVAUX PHILIPPE,BOURG EN BRESSE TRIATHLON,6 V3M,,0 days 01:23:43.000000000,0 days 00:15:11.000000000,0 days 00:43:15.000000000,0 days 00:25:18.000000000
122,123,BERNARD SYLVAIN,VALLONS DE LA TOUR TRIATHLON,20 SE3M,,0 days 01:23:45.000000000,0 days 00:14:36.000000000,0 days 00:43:46.000000000,0 days 00:25:24.000000000
123,124,VISENTIN STÉPHANE,ANNONAY TRIATHLON,23 V1M,,0 days 01:23:52.000000000,0 days 00:14:59.000000000,0 days 00:42:53.000000000,0 days 00:26:01.000000000
124,125,CHARVOLIN CHRISTOPHE,CRV LYON TRIATHLON,21 SE3M,,0 days 01:24:05.000000000,0 days 00:15:36.000000000,0 days 00:42:10.000000000,0 days 00:26:21.000000000
125,126,QUILES NICOLAS,TRICASTIN TRIATHLON CLUB,22 SE3M,,0 days 01:24:16.000000000,0 days 00:15:58.000000000,0 days 00:42:11.000000000,0 days 00:26:08.000000000
126,127,FOUCHARD DOMINIQUE,SAINT PRIEST TRIATHLON,7 V3M,,0 days 01:24:16.000000000,0 days 00:15:44.000000000,0 days 00:41:02.000000000,0 days 00:27:32.000000000
127,128,FILIOT MATHIEU,OULLINS TRIATHLON,24 V1M,,0 days 01:24:21.000000000,0 days 00:14:54.000000000,0 days 00:42:42.000000000,0 days 00:26:45.000000000
128,129,BERNE LAURENT,TRIATHLON ST ANDRE LE GAZ,23 SE3M,,0 days 01:24:38.000000000,0 days 00:15:17.000000000,0 days 00:41:43.000000000,0 days 00:27:39.000000000
129,130,DUHAMEL ANNE-SOPHIE,NON LICENCIÉ,2 SE2F,,0 days 01:24:51.000000000,0 days 00:12:58.000000000,0 days 00:45:46.000000000,0 days 00:26:07.000000000
130,131,GINESTE FABIEN,BEAULIEU TRIATHLON,24 SE3M,,0 days 01:24:56.000000000,0 days 00:15:10.000000000,0 days 00:42:41.000000000,0 days 00:27:06.000000000
131,132,BRENIER LIONEL,BEAUREPAIRE PETIT BRAQUET,27 SE4M,,0 days 01:25:00.000000000,0 days 00:17:40.000000000,0 days 00:39:57.000000000,0 days 00:27:24.000000000
132,133,CHAPPON JULIEN,TRICASTIN TRIATHLON CLUB,4 CAM,,0 days 01:25:05.000000000,0 days 00:13:15.000000000,0 days 00:44:13.000000000,0 days 00:27:38.000000000
133,134,PERRET FRANCK,EFS,8 V3M,,0 days 01:25:07.000000000,0 days 00:17:05.000000000,0 days 00:40:44.000000000,0 days 00:27:18.000000000
134,135,ARRAMY FRANÇOIS,GUC TRIATHLON,25 SE3M,,0 days 01:25:25.000000000,0 days 00:13:36.000000000,0 days 00:44:11.000000000,0 days 00:27:38.000000000
135,136,GRUSON CLOTHILDE,VALENCE TRIATHLON,2 CAF,,0 days 01:25:29.000000000,0 days 00:12:38.000000000,0 days 00:46:09.000000000,0 days 00:26:42.000000000
136,137,ELSENSOHN RÉMI,NON LICENCIÉ,21 SE2M,,0 days 01:25:42.000000000,0 days 00:14:30.000000000,0 days 00:45:32.000000000,0 days 00:25:40.000000000
137,138,FLAMANT THIBAUT,GUC TRIATHLON,22 SE2M,,0 days 01:25:49.000000000,0 days 00:16:06.000000000,0 days 00:43:49.000000000,0 days 00:25:56.000000000
138,139,GERY MATHIAS,NON LICENCIÉ,28 SE4M,,0 days 01:26:04.000000000,0 days 00:19:28.000000000,0 days 00:41:42.000000000,0 days 00:24:54.000000000
139,140,CEYZERIAT HERVÉ,NON LICENCIÉ,26 SE3M,,0 days 01:26:04.000000000,0 days 00:17:02.000000000,0 days 00:41:43.000000000,0 days 00:27:20.000000000
140,141,ALAPETITRE JULIEN,NON LICENCIÉ,29 SE4M,,0 days 01:26:06.000000000,0 days 00:15:33.000000000,0 days 00:43:18.000000000,0 days 00:27:16.000000000
141,142,LANDREAU SOPHIE,TRIATHLON VILLEFRANCHE,2 SE3F,,0 days 01:26:17.000000000,0 days 00:15:03.000000000,0 days 00:44:31.000000000,0 days 00:26:43.000000000
142,143,KERDO JOSEPH,VALENCE TRIATHLON,25 V1M,,0 days 01:26:35.000000000,0 days 00:17:14.000000000,0 days 00:42:21.000000000,0 days 00:27:01.000000000
143,144,ESCAMEZ GUILLAUME,NON LICENCIÉ,9 SE1M,,0 days 01:27:05.000000000,0 days 00:16:18.000000000,0 days 00:45:55.000000000,0 days 00:24:53.000000000
144,145,DARMON GUY,VALENCE TRIATHLON,30 SE4M,,0 days 01:27:05.000000000,0 days 00:12:11.000000000,0 days 00:47:40.000000000,0 days 00:27:15.000000000
145,146,COZELIN CÉDRIC,ASVEL TRIATHLON,31 SE4M,,0 days 01:27:28.000000000,0 days 00:15:40.000000000,0 days 00:43:16.000000000,0 days 00:28:33.000000000
146,147,DELOMAIS DENIS,FREE IRON TEAM,27 SE3M,,0 days 01:27:43.000000000,0 days 00:14:46.000000000,0 days 00:42:39.000000000,0 days 00:30:19.000000000
147,148,PLASSART GAEL,VALLONS DE LA TOUR TRIATHLON,32 SE4M,,0 days 01:27:50.000000000,0 days 00:14:50.000000000,0 days 00:44:46.000000000,0 days 00:28:16.000000000
