,Place,Nom,Club,Categorie,Sexe,Scratch,Natation,Velo,Cap
25,26,GLANGER FLAVIEN,NON LICENCIE,S4M (6),M,0 days 01:49:39.000000000,0 days 00:15:05.000000000,0 days 01:05:17.000000000,0 days 00:29:18.000000000
26,27,TURI EDDI,SAVOIE TEAM TRIATHLON,V2M (2),M,0 days 01:49:45.000000000,0 days 00:13:00.000000000,0 days 01:07:25.000000000,0 days 00:29:21.000000000
27,28,GRANGE PASCAL,TROLL TEAM TRIATHLON,S4M (7),M,0 days 01:50:04.000000000,0 days 00:12:09.000000000,0 days 01:06:05.000000000,0 days 00:31:51.000000000
28,29,CREUX SOPHIE,CHAMBÉRY TRIATHLON,S3F (1),F,0 days 01:50:28.000000000,0 days 00:12:27.000000000,0 days 01:10:17.000000000,0 days 00:27:46.000000000
29,30,MALJOURNAL LIONEL,FONTANIL TRIATHLON,V1M (7),M,0 days 01:51:08.000000000,0 days 00:10:49.000000000,0 days 01:10:33.000000000,0 days 00:29:47.000000000
30,31,DUMONT ERIC,TRIALP MOIRANS,V2M (3),M,0 days 01:51:47.000000000,0 days 00:13:17.000000000,0 days 01:09:30.000000000,0 days 00:29:01.000000000
31,32,PONCIN PASCAL,TRIATHLON CLUB DES 2 RIVES,S4M (8),M,0 days 01:52:16.000000000,0 days 00:13:56.000000000,0 days 01:11:17.000000000,0 days 00:27:03.000000000
32,33,TROUILLET DIDIER,NON LICENCIE,V2M (4),M,0 days 01:52:23.000000000,0 days 00:14:36.000000000,0 days 01:09:34.000000000,0 days 00:28:15.000000000
33,34,PRESTAUX JÉRÔME,NON LICENCIE,V1M (8),M,0 days 01:53:11.000000000,0 days 00:16:46.000000000,0 days 01:07:19.000000000,0 days 00:29:07.000000000
34,35,VIALLET GUILLAUME,NON LICENCIE,S2M (8),M,0 days 01:53:57.000000000,0 days 00:15:57.000000000,0 days 01:08:49.000000000,0 days 00:29:12.000000000
35,36,SCHIFF NICOLAS,FONTANIL TRIATHLON,V2M (5),M,0 days 01:54:01.000000000,0 days 00:13:30.000000000,0 days 01:09:40.000000000,0 days 00:30:52.000000000
36,37,MIENVILLE NICOLAS,FONTANIL TRIATHLON,S4M (9),M,0 days 01:54:01.000000000,0 days 00:12:59.000000000,0 days 01:08:48.000000000,0 days 00:32:15.000000000
37,38,LUTHRINGER NATHALIA,FAST GUEBWILLER,S2F (1),F,0 days 01:54:24.000000000,0 days 00:12:01.000000000,0 days 01:11:50.000000000,0 days 00:30:34.000000000
38,39,232 NN,NON LICENCIE,-1,M,0 days 01:54:36.000000000,0 days 00:14:45.000000000,0 days 01:13:57.000000000,0 days 00:25:55.000000000
39,40,SOUBEYRAT LAURENT,CNPI,V1M (9),M,0 days 01:54:44.000000000,0 days 00:13:46.000000000,0 days 01:08:54.000000000,0 days 00:32:05.000000000
40,41,WOODING ANDREW,ALECHIROLLES TRIATHLON,S3M (4),M,0 days 01:54:55.000000000,0 days 00:11:03.000000000,0 days 01:13:48.000000000,0 days 00:30:06.000000000
41,42,QUIL LIONEL,VALENCE TRIATHLON,V2M (6),M,0 days 01:55:06.000000000,0 days 00:12:52.000000000,0 days 01:12:41.000000000,0 days 00:29:34.000000000
42,43,PELLOUX-GERVAIS FRANCK,TRIALP MOIRANS,S4M (10),M,0 days 01:55:32.000000000,0 days 00:10:17.000000000,0 days 01:14:13.000000000,0 days 00:31:03.000000000
43,44,MARAIS CHRISTOPHE,NON LICENCIE,V1M (10),M,0 days 01:56:12.000000000,0 days 00:13:35.000000000,0 days 01:14:39.000000000,0 days 00:27:59.000000000
44,45,GARNIER STEF,TOBESPORT,V12M (1),M,0 days 01:56:29.000000000,0 days 00:13:14.000000000,0 days 01:14:21.000000000,0 days 00:28:54.000000000
45,46,CARDON JEAN-EMMANUEL,LAQUENELLE,S4M (11),M,0 days 01:56:48.000000000,0 days 00:14:54.000000000,0 days 01:12:57.000000000,0 days 00:28:58.000000000
46,47,BOISSARD JEAN LUC,ASC LA CHAPELLE SAINT SAUVEUR,V12M (2),M,0 days 01:56:52.000000000,0 days 00:18:15.000000000,0 days 01:11:05.000000000,0 days 00:27:33.000000000
47,48,GAUDE SÉBASTIEN,EMBRUN TRIATHLON CLUB,S3M (5),M,0 days 01:56:54.000000000,0 days 00:13:33.000000000,0 days 01:15:03.000000000,0 days 00:28:19.000000000
48,49,MAINI ROMAIN,JUDO CLUB DE CROLLES,S1M (4),M,0 days 01:57:18.000000000,0 days 00:15:30.000000000,0 days 01:12:56.000000000,0 days 00:28:53.000000000
49,50,TALOUD PIERRE-YVES,NON LICENCIE,V1M (11),M,0 days 01:57:39.000000000,0 days 00:15:38.000000000,0 days 01:12:37.000000000,0 days 00:29:26.000000000
50,51,COLBALCHINI SYLVAIN,NON LICENCIE,S3M (6),M,0 days 01:57:46.000000000,0 days 00:15:52.000000000,0 days 01:13:30.000000000,0 days 00:28:24.000000000
51,52,DEROIN JAOUEN,NC ALP 38,S3M (7),M,0 days 01:57:58.000000000,0 days 00:12:42.000000000,0 days 01:11:08.000000000,0 days 00:34:09.000000000
52,53,ZANOTTI SYLVAIN,NON LICENCIE,S2M (9),M,0 days 01:58:14.000000000,0 days 00:14:06.000000000,0 days 01:16:41.000000000,0 days 00:27:28.000000000
53,54,MONDON ERIC,NON LICENCIE,V3M (1),M,0 days 01:58:16.000000000,0 days 00:17:09.000000000,0 days 01:12:41.000000000,0 days 00:28:26.000000000
54,55,GARNIER RAPHAEL,TROLL TEAM TRIATHLON,V1M (12),M,0 days 01:58:51.000000000,0 days 00:13:37.000000000,0 days 01:17:09.000000000,0 days 00:28:05.000000000
55,56,MELMOUX ERIC,USA TRIATHLON,V4M (1),M,0 days 01:59:14.000000000,0 days 00:12:57.000000000,0 days 01:16:16.000000000,0 days 00:30:02.000000000
56,57,BEOLET FRANCK,NON LICENCIE,V2M (7),M,0 days 01:59:17.000000000,0 days 00:15:18.000000000,0 days 01:13:18.000000000,0 days 00:30:42.000000000
57,58,SABATIER VICTOR,NON LICENCIE,S2M (10),M,0 days 01:59:57.000000000,0 days 00:13:02.000000000,0 days 01:17:37.000000000,0 days 00:29:19.000000000
58,59,LOEILLET ADRIEN,NON LICENCIE,S2M (11),M,0 days 02:00:26.000000000,0 days 00:18:47.000000000,0 days 01:13:07.000000000,0 days 00:28:33.000000000
59,60,DUFRENEY STEPHANE,NON LICENCIE,V1M (13),M,0 days 02:00:33.000000000,0 days 00:14:41.000000000,0 days 01:16:29.000000000,0 days 00:29:24.000000000
60,61,DECOLASSE VINCENT,NON LICENCIE,S3M (8),M,0 days 02:00:33.000000000,0 days 00:13:39.000000000,0 days 01:15:31.000000000,0 days 00:31:24.000000000
61,62,DELAVIS SÉBASTIEN,TRIALP,S4M (12),M,0 days 02:01:06.000000000,0 days 00:13:25.000000000,0 days 01:14:52.000000000,0 days 00:32:50.000000000
62,63,BUTZ TRISTAN,NON LICENCIE,S3M (9),M,0 days 02:01:29.000000000,0 days 00:17:46.000000000,0 days 01:11:47.000000000,0 days 00:31:57.000000000
63,64,MAMONE PAULIN,NON LICENCIE,S1M (5),M,0 days 02:01:30.000000000,0 days 00:14:53.000000000,0 days 01:15:32.000000000,0 days 00:31:06.000000000
64,65,GALLIEN DAVID,NON LICENCIE,S1M (6),M,0 days 02:01:55.000000000,0 days 00:20:22.000000000,0 days 01:15:06.000000000,0 days 00:26:27.000000000
65,66,COGNE RAPHAEL,NON LICENCIE,V2M (8),M,0 days 02:01:55.000000000,0 days 00:14:44.000000000,0 days 01:15:58.000000000,0 days 00:31:14.000000000
66,67,GARNIER CHRISTOPHE,NON LICENCIE,S3M (10),M,0 days 02:02:09.000000000,0 days 00:17:00.000000000,0 days 01:14:44.000000000,0 days 00:30:26.000000000
67,68,LAVIS KATHLYNE,TROLLTEAMTRIATHLON/TAILLEFERTRAILTEAM,S2F (2),F,0 days 02:02:16.000000000,0 days 00:15:17.000000000,0 days 01:16:52.000000000,0 days 00:30:08.000000000
68,69,PAPOT SYLVAIN,FONTANIL TRIATHLON,S3M (11),M,0 days 02:02:24.000000000,0 days 00:16:37.000000000,0 days 01:18:49.000000000,0 days 00:26:59.000000000
69,70,CHARTIEZ FRANCK,NON LICENCIE,V1M (14),M,0 days 02:02:32.000000000,,,
70,71,GHIO ERIC,NON LICENCIE,V2M (9),M,0 days 02:02:39.000000000,0 days 00:15:40.000000000,0 days 01:16:17.000000000,0 days 00:30:42.000000000
71,72,CORMARY SIMON,NON LICENCIE,S2M (12),M,0 days 02:02:54.000000000,0 days 00:14:46.000000000,0 days 01:15:33.000000000,0 days 00:32:36.000000000
72,73,AYRAL JEROME,VALENCE TRIATHLON,V1M (15),M,0 days 02:03:08.000000000,0 days 00:16:06.000000000,0 days 01:16:17.000000000,0 days 00:30:46.000000000
73,74,LE JEUNE GHISLAIN,NON LICENCIE,V1M (16),M,0 days 02:03:22.000000000,0 days 00:18:11.000000000,0 days 01:11:48.000000000,0 days 00:33:23.000000000
74,75,PELLIER ALEXIS,EACI,S2M (13),M,0 days 02:03:56.000000000,0 days 00:16:17.000000000,0 days 01:14:22.000000000,0 days 00:33:18.000000000
75,76,CHAVRET XAVIER,NON LICENCIE,S2M (14),M,0 days 02:03:57.000000000,0 days 00:13:58.000000000,0 days 01:17:43.000000000,0 days 00:32:17.000000000
76,77,YVES GUILLAUME,NON LICENCIE,S1M (7),M,0 days 02:04:01.000000000,0 days 00:18:19.000000000,0 days 01:14:52.000000000,0 days 00:30:51.000000000
77,78,DEGHAL DJAMEL,NON LICENCIE,V1M (17),M,0 days 02:04:37.000000000,0 days 00:12:29.000000000,0 days 01:20:14.000000000,0 days 00:31:55.000000000
78,79,PRADO LIONEL,NON LICENCIE,S3M (12),M,0 days 02:04:41.000000000,0 days 00:13:42.000000000,0 days 01:23:34.000000000,0 days 00:27:27.000000000
79,80,PEROU STEVEN,NON LICENCIE,S4M (13),M,0 days 02:04:42.000000000,0 days 00:16:34.000000000,0 days 01:15:58.000000000,0 days 00:32:11.000000000
80,81,DUCRET JÉRÉMIE,NON LICENCIE,S4M (14),M,0 days 02:04:45.000000000,0 days 00:17:24.000000000,0 days 01:16:08.000000000,0 days 00:31:15.000000000
81,82,GENEVOIS JEAN LOUIS,TROLL TEAM TRIATHLON,V2M (10),M,0 days 02:04:51.000000000,0 days 00:14:12.000000000,0 days 01:17:12.000000000,0 days 00:33:28.000000000
82,83,JANVIER MAXIME,GUC TRIATHLON,S2M (15),M,0 days 02:04:57.000000000,0 days 00:12:38.000000000,0 days 01:21:09.000000000,0 days 00:31:11.000000000
83,84,CRISTEA MARION,GUC TRIATHLON,S2F (3),F,0 days 02:05:10.000000000,0 days 00:13:05.000000000,0 days 01:20:14.000000000,0 days 00:31:52.000000000
84,85,YVES FRANÇOIS,NON LICENCIE,S2M (16),M,0 days 02:05:41.000000000,0 days 00:18:25.000000000,0 days 01:19:41.000000000,0 days 00:27:36.000000000
85,86,COLLOMB-CLERC VIVIEN,NON LICENCIE,S2M (17),M,0 days 02:05:50.000000000,0 days 00:13:34.000000000,0 days 01:16:43.000000000,0 days 00:35:34.000000000
86,87,LE GUYADEC MATHIAS,NON LICENCIE,S1M (8),M,0 days 02:05:53.000000000,0 days 00:14:29.000000000,0 days 01:18:12.000000000,0 days 00:33:12.000000000
87,88,DEVAUX JULIA,NON LICENCIE,S1F (1),F,0 days 02:06:12.000000000,0 days 00:16:04.000000000,0 days 01:20:20.000000000,0 days 00:29:49.000000000
88,89,BLERVAQUE KEVIN,NON LICENCIE,S1M (9),M,0 days 02:06:14.000000000,0 days 00:20:28.000000000,0 days 01:15:50.000000000,0 days 00:29:57.000000000
89,90,NOISILLIER JOHN,NON LICENCIE,S2M (18),M,0 days 02:06:43.000000000,0 days 00:14:21.000000000,0 days 01:16:02.000000000,0 days 00:36:21.000000000
90,91,FLYE SAINTE MARIE LAURENT,NON LICENCIE,S4M (15),M,0 days 02:06:52.000000000,0 days 00:15:36.000000000,0 days 01:20:11.000000000,0 days 00:31:05.000000000
91,92,BLANZAT VINCENT,NON LICENCIE,S3M (13),M,0 days 02:06:58.000000000,0 days 00:15:50.000000000,0 days 01:17:54.000000000,0 days 00:33:15.000000000
92,93,DUPUY JEAN MARC,NON LICENCIE,S3M (14),M,0 days 02:07:04.000000000,0 days 00:16:56.000000000,0 days 01:18:44.000000000,0 days 00:31:24.000000000
93,94,WERLE ANNETTE,MISTRAL TRIATH  CLUB ORANGE,V2F (1),F,0 days 02:07:09.000000000,0 days 00:13:22.000000000,0 days 01:23:29.000000000,0 days 00:30:19.000000000
94,95,MEYER AUDE,ÉCHIROLLES TRIATHLON,S1F (2),F,0 days 02:07:16.000000000,0 days 00:12:08.000000000,0 days 01:22:12.000000000,0 days 00:32:57.000000000
95,96,LEGER AMAURY,NON LICENCIE,S2M (19),M,0 days 02:07:40.000000000,0 days 00:14:50.000000000,0 days 01:21:25.000000000,0 days 00:31:25.000000000
96,97,HARDY JÉRÔME,NON LICENCIE,S3M (15),M,0 days 02:07:59.000000000,0 days 00:13:09.000000000,0 days 01:24:43.000000000,0 days 00:30:07.000000000
97,98,DELEPLANQUE FABIEN,NON LICENCIE,S2M (20),M,0 days 02:08:29.000000000,0 days 00:15:51.000000000,0 days 01:21:38.000000000,0 days 00:31:01.000000000
98,99,BRULAIS SEBASTIEN,LES PIERRES RICHARDS,S2M (21),M,0 days 02:08:34.000000000,0 days 00:15:28.000000000,0 days 01:20:07.000000000,0 days 00:32:59.000000000
99,100,BOFELLI SYLVAIN,NON LICENCIE,S3M (16),M,0 days 02:08:55.000000000,0 days 00:17:40.000000000,0 days 01:15:34.000000000,0 days 00:35:42.000000000
100,101,GUIGUET CHRISTOPHE,ACO TRIATHLON,S4M (16),M,0 days 02:09:39.000000000,0 days 00:15:00.000000000,0 days 01:22:28.000000000,0 days 00:32:12.000000000
101,102,ANDRE CHRISTOPHE,NON LICENCIE,V3M (2),M,0 days 02:09:44.000000000,0 days 00:14:33.000000000,0 days 01:23:35.000000000,0 days 00:31:37.000000000
102,103,SACCU BAPTISTE,NON LICENCIE,S1M (10),M,0 days 02:09:44.000000000,0 days 00:12:40.000000000,0 days 01:20:20.000000000,0 days 00:36:46.000000000
103,104,MEUCCI JÉRÉMY,NON LICENCIE,S3M (17),M,0 days 02:11:26.000000000,0 days 00:14:20.000000000,0 days 01:22:09.000000000,0 days 00:34:58.000000000
104,105,PETITCOLAS FRANCK,NON LICENCIE,V1M (18),M,0 days 02:11:48.000000000,0 days 00:16:15.000000000,0 days 01:23:56.000000000,0 days 00:31:38.000000000
105,106,LAMOURETTE LUCIE,NON LICENCIE,S1F (3),F,0 days 02:11:57.000000000,0 days 00:14:01.000000000,0 days 01:24:34.000000000,0 days 00:33:23.000000000
106,107,BOUIS SEBASTIEN,NON LICENCIE,S4M (17),M,0 days 02:12:24.000000000,0 days 00:15:46.000000000,0 days 01:24:38.000000000,0 days 00:32:00.000000000
107,108,HUBERT ALINE,ASPTT ORLEANS TRIATHLON,S1F (4),F,0 days 02:12:43.000000000,0 days 00:13:26.000000000,0 days 01:25:21.000000000,0 days 00:33:57.000000000
108,109,BORDET PIERRE,NON LICENCIE,S4M (18),M,0 days 02:13:20.000000000,0 days 00:14:35.000000000,0 days 01:22:43.000000000,0 days 00:36:02.000000000
109,110,HERAUD ANNE-LAURE,NON LICENCIE,S1F (5),F,0 days 02:13:31.000000000,0 days 00:13:43.000000000,0 days 01:29:08.000000000,0 days 00:30:42.000000000
110,111,GENEVOIS LAURENCE,TROLL TEAM TRIATHLON,V2F (2),F,0 days 02:13:53.000000000,0 days 00:15:39.000000000,0 days 01:24:14.000000000,0 days 00:34:00.000000000
111,112,VERNEIN PIERRE,NON LICENCIE,V3M (3),M,0 days 02:14:17.000000000,0 days 00:17:47.000000000,0 days 01:22:40.000000000,0 days 00:33:51.000000000
112,113,BRUN OLIVIER,COURTFOREST,V1M (19),M,0 days 02:14:19.000000000,0 days 00:17:06.000000000,0 days 01:22:43.000000000,0 days 00:34:31.000000000
113,114,VUILLAUME PASCAL,NON LICENCIE,V2M (11),M,0 days 02:14:38.000000000,0 days 00:19:42.000000000,0 days 01:23:00.000000000,0 days 00:31:57.000000000
114,115,LANGUE LIONEL,NON LICENCIE,S3M (18),M,0 days 02:14:54.000000000,0 days 00:16:29.000000000,0 days 01:24:35.000000000,0 days 00:33:51.000000000
115,116,SEONNET GWLADYS,ALE TRIATHLON,S4F (1),F,0 days 02:15:38.000000000,0 days 00:12:46.000000000,0 days 01:26:01.000000000,0 days 00:36:52.000000000
116,117,BOREL REMI,NON LICENCIE,S3M (19),M,0 days 02:15:44.000000000,0 days 00:17:13.000000000,0 days 01:23:19.000000000,0 days 00:35:13.000000000
117,118,MONDON CLÉMENT,NON LICENCIE,S2M (22),M,0 days 02:16:16.000000000,0 days 00:13:50.000000000,0 days 01:27:28.000000000,0 days 00:34:59.000000000
118,119,DEHAMEL ARNAUD,NON LICENCIE,V1M (20),M,0 days 02:16:28.000000000,0 days 00:18:41.000000000,0 days 01:24:39.000000000,0 days 00:33:08.000000000
119,120,BILLET NATHALIE,NON LICENCIE,S4F (2),F,0 days 02:16:30.000000000,0 days 00:17:29.000000000,0 days 01:27:04.000000000,0 days 00:31:58.000000000
120,121,NAVARRO MORAL CARLOS,NON LICENCIE,S2M (23),M,0 days 02:16:46.000000000,0 days 00:16:05.000000000,0 days 01:21:13.000000000,0 days 00:39:29.000000000
121,122,GIROUD CHRISTIAN,CC ST ROMANS,V4M (2),M,0 days 02:16:48.000000000,0 days 00:15:34.000000000,0 days 01:23:30.000000000,0 days 00:37:45.000000000
122,123,GUERRY RÉMY,NON LICENCIE,V2M (12),M,0 days 02:16:49.000000000,0 days 00:15:56.000000000,0 days 01:20:44.000000000,0 days 00:40:10.000000000
123,124,MONDON ELSA,SKI NORDIQUE GRANDES ROUSSES OISANS,S2F (4),F,0 days 02:17:29.000000000,0 days 00:16:22.000000000,0 days 01:23:59.000000000,0 days 00:37:09.000000000
124,125,SUBRIN DIDIER,MACH3 TRIATHLON,V1M (21),M,0 days 02:17:31.000000000,0 days 00:16:08.000000000,0 days 01:25:05.000000000,0 days 00:36:18.000000000
125,126,PERRIER JEAN-MARIE,NON LICENCIE,S3M (20),M,0 days 02:17:32.000000000,0 days 00:19:51.000000000,0 days 01:25:04.000000000,0 days 00:32:39.000000000
126,127,BUCHHEIT MICKAEL,SAINT PRIEST TRIATHLON,S3M (21),M,0 days 02:17:34.000000000,0 days 00:16:58.000000000,0 days 01:23:01.000000000,0 days 00:37:36.000000000
127,128,BARATIER GUILLAUME,SUPERDOG,S1M (11),M,0 days 02:17:37.000000000,0 days 00:16:53.000000000,0 days 01:27:23.000000000,0 days 00:33:22.000000000
128,129,MOREAU MATTHIEU,NON LICENCIE,S2M (24),M,0 days 02:17:49.000000000,0 days 00:15:03.000000000,0 days 01:28:16.000000000,0 days 00:34:31.000000000
129,130,PARRENTELAT ALIZÉE,NON LICENCIE,S1F (6),F,0 days 02:17:54.000000000,0 days 00:12:03.000000000,0 days 01:32:55.000000000,0 days 00:32:57.000000000
130,131,SOUKIASSIAN HERVÉ,PONT DE CLAIX GUC WATER POLO,V2M (13),M,0 days 02:18:35.000000000,0 days 00:13:04.000000000,0 days 01:27:26.000000000,0 days 00:38:05.000000000
131,132,DELEAGE NICOLAS,LES HYDROS ANNECY TRIATHLON,S2M (25),M,0 days 02:18:44.000000000,0 days 00:14:38.000000000,0 days 01:29:00.000000000,0 days 00:35:07.000000000
132,133,VALENTIN LUDOVIC,LES HYDROS ANNECY TRIATHLON,S4M (19),M,0 days 02:18:46.000000000,0 days 00:11:11.000000000,0 days 01:32:24.000000000,0 days 00:35:12.000000000
133,134,ARCIS FREDERIC,NON LICENCIE,V1M (22),M,0 days 02:19:03.000000000,0 days 00:17:08.000000000,0 days 01:26:19.000000000,0 days 00:35:37.000000000
134,135,HUILLE NICOLAS,NON LICENCIE,S2M (26),M,0 days 02:19:17.000000000,0 days 00:18:59.000000000,0 days 01:23:08.000000000,0 days 00:37:11.000000000
135,136,GREE THIERRY,NON LICENCIE,V1M (23),M,0 days 02:19:26.000000000,0 days 00:19:25.000000000,0 days 01:27:09.000000000,0 days 00:32:53.000000000
136,137,PELLETIER FRANK,NON LICENCIE,V2M (14),M,0 days 02:19:47.000000000,0 days 00:17:27.000000000,0 days 01:27:47.000000000,0 days 00:34:33.000000000
137,138,VAREILLE MARIE-HÉLÈNE,NON LICENCIE,V2F (3),F,0 days 02:20:32.000000000,0 days 00:16:08.000000000,0 days 01:27:10.000000000,0 days 00:37:15.000000000
138,139,VOUTSINOS PIERRE-MARIE,BOURG EN BRESSE TRIATHLON,V1M (24),M,0 days 02:20:38.000000000,0 days 00:14:42.000000000,0 days 01:28:38.000000000,0 days 00:37:19.000000000
139,140,GUELFF THIERRY,NON LICENCIE,V3M (4),M,0 days 02:21:22.000000000,0 days 00:18:03.000000000,0 days 01:29:21.000000000,0 days 00:34:00.000000000
140,141,DUMONT AYMERIC,NON LICENCIE,S2M (27),M,0 days 02:21:47.000000000,0 days 00:17:03.000000000,0 days 01:27:42.000000000,0 days 00:37:03.000000000
141,142,VIGOURET FABRICE,NON LICENCIE,V1M (25),M,0 days 02:21:51.000000000,0 days 00:19:33.000000000,0 days 01:28:40.000000000,0 days 00:33:39.000000000
142,143,RICHTER GUILLAUME,NON LICENCIE,S3M (22),M,0 days 02:21:56.000000000,0 days 00:17:38.000000000,0 days 01:26:22.000000000,0 days 00:37:57.000000000
143,144,REY ALAIN,NON LICENCIE,V1M (26),M,0 days 02:21:57.000000000,0 days 00:17:56.000000000,0 days 01:28:38.000000000,0 days 00:35:24.000000000
144,145,CORROTTE TONY,NON LICENCIE,S4M (20),M,0 days 02:22:00.000000000,0 days 00:19:18.000000000,0 days 01:28:07.000000000,0 days 00:34:36.000000000
145,146,MACHEDA FLORENT,NON LICENCIE,V1M (27),M,0 days 02:22:36.000000000,0 days 00:17:43.000000000,0 days 01:30:22.000000000,0 days 00:34:33.000000000
146,147,RIEST PIERRE-LOUIS,NON LICENCIE,S3M (23),M,0 days 02:22:39.000000000,0 days 00:14:17.000000000,0 days 01:37:05.000000000,0 days 00:31:18.000000000
147,148,RICHARD FRANÇOIS,NON LICENCIE,V3M (5),M,0 days 02:22:44.000000000,0 days 00:21:36.000000000,0 days 01:29:07.000000000,0 days 00:32:02.000000000
148,149,BORET KARINE,TRI CLUB ISLE/SORGUE,V2F (4),F,0 days 02:23:06.000000000,0 days 00:16:24.000000000,0 days 01:33:49.000000000,0 days 00:32:54.000000000
149,150,MARY NICOLAS,VTT MIRAGE,S4M (21),M,0 days 02:23:18.000000000,0 days 00:17:37.000000000,0 days 01:25:47.000000000,0 days 00:39:55.000000000
150,151,SCHEIBLING EVE,NON LICENCIE,S4F (3),F,0 days 02:23:20.000000000,0 days 00:20:29.000000000,0 days 01:29:45.000000000,0 days 00:33:07.000000000
